geneid,gene_symbol,uniprotid,gene_dsi,gene_dpi,gene_pli,protein_class,protein_class_name,diseaseid,disease_name,disease_class,disease_class_name,disease_type,disease_semantic_type,score,ei,el,year_initial,year_final,source
3785,KCNQ2,O43526,0.537,0.654,0.99998,DTO_01300327,Ion channel,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2017.0,2017.0,ALL
3791,KDR,P35968,0.378,0.885,0.99982,DTO_03300101,Kinase,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2011.0,2011.0,ALL
38,ACAT1,P24752,0.538,0.692,9.8525e-08,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2019.0,2019.0,ALL
3812,KIR3DL2,P43630,0.543,0.769,6.0804e-12,DTO_05007575,Receptor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2016.0,2016.0,ALL
3816,KLK1,P06870,0.533,0.769,0.00015311,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2003.0,2003.0,ALL
382,ARF6,P62330,0.631,0.577,0.71536,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2019.0,2019.0,ALL
3827,KNG1,P01042,0.481,0.885,3.2071e-10,DTO_05007584,Enzyme modulator,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2005.0,2005.0,ALL
383,ARG1,P05089,0.476,0.846,0.00035944,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2019.0,2019.0,ALL
3848,KRT1,P04264,0.575,0.654,0.73629,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2017.0,2017.0,ALL
3856,KRT8,P05787,0.517,0.654,2.36e-08,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2004.0,2004.0,ALL
387129,NPSR1,Q6W5P4,0.608,0.615,2.0518e-09,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2007.0,2007.0,ALL
387357,THEMIS,Q8N1K5,0.682,0.654,1.9597e-06,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2013.0,2013.0,ALL
3912,LAMB1,P07942,0.615,0.654,5.0687e-22,DTO_05007584,Enzyme modulator,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2015.0,2015.0,ALL
3916,LAMP1,P11279,0.542,0.769,0.8747,DTO_05007405,Transporter,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2001.0,2001.0,ALL
3920,LAMP2,P13473,0.552,0.731,0.26698,DTO_05007405,Transporter,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2001.0,2001.0,ALL
3938,LCT,P09848,0.581,0.808,0.059849,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,1999.0,1999.0,ALL
3959,LGALS3BP,Q08380,0.546,0.769,2.679e-07,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2019.0,2019.0,ALL
396,ARHGDIA,P52565,0.663,0.577,0.03642,DTO_05007584,Enzyme modulator,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2007.0,2007.0,ALL
3960,LGALS4,P56470,0.599,0.731,2.7538e-07,DTO_05007599,Signaling,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2016.0,2016.0,ALL
3965,LGALS9,O00182,0.496,0.769,6.548e-06,DTO_05007599,Signaling,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2011.0,2011.0,ALL
3992,FADS1,O60427,0.582,0.769,0.37384,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2014.0,2014.0,ALL
4014,LORICRIN,P23490,0.674,0.423,0.33454,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2018.0,2018.0,ALL
4015,LOX,P28300,0.447,0.846,0.98769,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2018.0,2018.0,ALL
4017,LOXL2,Q9Y4K0,0.527,0.731,3.3844e-07,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2018.0,2018.0,ALL
4040,LRP6,O75581,0.536,0.808,0.69664,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2014.0,2014.0,ALL
4048,LTA4H,P09960,0.617,0.654,2.9568e-08,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,0.0,,2019.0,2019.0,ALL
4050,LTB,Q06643,0.555,0.769,9.6063e-11,DTO_05007599,Signaling,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2010.0,2010.0,ALL
4057,LTF,P02788,0.543,0.846,1.2665e-21,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2019.0,2019.0,ALL
406884,MIRLET7B,,0.493,0.769,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2018.0,2018.0,ALL
406886,MIRLET7D,,0.579,0.692,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2014.0,2014.0,ALL
406887,MIRLET7E,,0.592,0.769,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2014.0,2014.0,ALL
406900,MIR106B,,0.523,0.808,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2014.0,2014.0,ALL
406913,MIR126,,0.447,0.846,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2017.0,2017.0,ALL
406933,MIR141,,0.497,0.808,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2014.0,2014.0,ALL
406934,MIR142,,0.48,0.846,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2014.0,2014.0,ALL
406935,MIR143,,0.462,0.885,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2018.0,2018.0,ALL
406940,MIR148A,,0.506,0.846,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2013.0,2013.0,ALL
406948,MIR15A,,0.482,0.808,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2018.0,2018.0,ALL
406950,MIR16-1,,0.623,0.5,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2017.0,2017.0,ALL
406952,MIR17,,0.459,0.846,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2013.0,2013.0,ALL
406967,MIR192,,0.503,0.846,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2019.0,2019.0,ALL
406973,MIR196A2,,0.599,0.577,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2017.0,2017.0,ALL
406983,MIR200A,,0.519,0.808,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2012.0,2012.0,ALL
406984,MIR200B,,0.5,0.769,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2012.0,2012.0,ALL
406986,MIR203A,,0.471,0.808,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2015.0,2015.0,ALL
406997,MIR215,,0.559,0.654,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2015.0,2015.0,ALL
407,ARR3,P36575,0.46,0.846,0.10401,DTO_05007584,Enzyme modulator,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2017.0,2017.0,ALL
407008,MIR223,,0.433,0.808,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2018.0,2018.0,ALL
407018,MIR27A,,0.466,0.846,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2019.0,2019.0,ALL
407024,MIR29B1,,0.485,0.846,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2017.0,2017.0,ALL
407025,MIR29B2,,0.484,0.885,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2017.0,2017.0,ALL
407037,MIR320A,,0.526,0.808,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2016.0,2016.0,ALL
407050,MIR93,,0.507,0.808,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2014.0,2014.0,ALL
4087,SMAD2,Q15796,0.456,0.808,0.99661,DTO_05007542,Transcription factor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2018.0,2018.0,ALL
409,ARRB2,P32121,0.561,0.769,0.50658,DTO_05007584,Enzyme modulator,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2015.0,2015.0,ALL
4090,SMAD5,Q99717,0.633,0.615,0.99838,DTO_05007542,Transcription factor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2011.0,2011.0,ALL
4142,MAS1,P04201,0.533,0.769,8.2518e-05,DTO_02300001,G-protein coupled receptor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2003.0,2003.0,ALL
4143,MAT1A,Q00266,0.582,0.577,0.00080978,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2019.0,2019.0,ALL
4162,MCAM,P43121,0.514,0.731,0.00015954,DTO_05007620,Cell adhesion,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2011.0,2011.0,ALL
4170,MCL1,Q07820,0.43,0.808,0.96349,DTO_05007599,Signaling,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2017.0,2017.0,ALL
4193,MDM2,Q00987,0.362,0.846,0.99981,DTO_05007557,Nucleic acid binding,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2010.0,2010.0,ALL
4214,MAP3K1,Q13233,0.538,0.731,0.99998,DTO_03300101,Kinase,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2008.0,2008.0,ALL
4255,MGMT,P16455,0.412,0.885,1.1756e-07,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2008.0,2008.0,ALL
4256,MGP,P08493,0.539,0.846,3.6072e-05,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2018.0,2018.0,ALL
4267,CD99,P14209,0.491,0.731,0.0026127,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2017.0,2017.0,ALL
4282,MIF,P14174,0.412,0.885,0.012262,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2001.0,2001.0,ALL
4283,CXCL9,Q07325,0.462,0.808,0.0029304,DTO_05007599,Signaling,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2007.0,2007.0,ALL
4284,MIP,P30301,0.507,0.846,0.030956,DTO_01300327,Ion channel,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2002.0,2002.0,ALL
448831,FRG2,Q64ET8,0.931,0.154,0.36635,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2015.0,2015.0,ALL
4502,MT2A,P02795,0.553,0.808,1.2279e-05,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2009.0,2009.0,ALL
4548,MTR,Q99707,0.482,0.808,2.4301e-12,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2008.0,2008.0,ALL
4549,RNR1,A0A0C5B5G6,0.626,0.769,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2012.0,2012.0,ALL
4552,MTRR,Q9UBK8,0.502,0.808,2.1794e-14,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2008.0,2008.0,ALL
4580,MTX1,Q13505,0.546,0.731,0.013271,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2014.0,2014.0,ALL
4582,MUC1,P15941,0.384,0.885,0.018774,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,1999.0,1999.0,ALL
4585,MUC4,Q99102,0.506,0.769,2.7904e-54,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2006.0,2006.0,ALL
4609,MYC,P01106,0.344,0.923,0.99801,DTO_05007542,Transcription factor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2019.0,2019.0,ALL
4638,MYLK,Q15746,0.51,0.846,9.1706e-12,DTO_03300101,Kinase,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2019.0,2019.0,ALL
468,ATF4,P18848,0.507,0.769,0.015659,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2019.0,2019.0,ALL
4739,NEDD9,Q14511,0.548,0.769,0.12634,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2006.0,2006.0,ALL
474168,WG,,0.595,0.808,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2009.0,2009.0,ALL
4745,NELL1,Q92832,0.539,0.731,8.6694e-12,DTO_05007616,Calcium-binding protein,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2012.0,2012.0,ALL
4758,NEU1,Q99519,0.513,0.769,7.3441e-05,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2017.0,2017.0,ALL
4763,NF1,P21359,0.44,0.885,0.90175,DTO_05007584,Enzyme modulator,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2013.0,2013.0,ALL
4773,NFATC2,Q13469,0.525,0.731,0.99995,DTO_05007542,Transcription factor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2019.0,2019.0,ALL
4780,NFE2L2,Q16236,0.357,0.885,0.0035719,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2018.0,2018.0,ALL
4783,NFIL3,Q16649,0.633,0.615,0.81979,DTO_05007542,Transcription factor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2011.0,2011.0,ALL
4795,NFKBIL1,Q9UBC1,0.653,0.615,0.025515,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2006.0,2006.0,ALL
4803,NGF,P01138,0.391,0.885,0.82026,DTO_05007599,Signaling,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2000.0,2000.0,ALL
4810,NHS,Q6T4R5,0.466,0.846,0.99999,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2020.0,2020.0,ALL
4827,NM,,0.473,0.808,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2002.0,2002.0,ALL
4852,NPY,P01303,0.447,0.846,0.14294,DTO_05007599,Signaling,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2018.0,2018.0,ALL
4881,NPR1,P16066,0.608,0.654,0.00029303,DTO_03300101,Kinase,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2017.0,2017.0,ALL
4883,NPR3,P17342,0.633,0.615,1.006e-05,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2017.0,2017.0,ALL
4905,NSF,P46459,0.659,0.577,0.018338,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2013.0,2013.0,ALL
4908,NTF3,P20783,0.519,0.808,0.93201,DTO_05007599,Signaling,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2003.0,2003.0,ALL
494115,RBMXL1,Q96E39,0.805,0.308,0.029284,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2019.0,2019.0,ALL
4953,ODC1,P11926,0.51,0.731,0.16966,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2018.0,2018.0,ALL
4982,TNFRSF11B,O00300,0.422,0.808,0.16171,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2016.0,2016.0,ALL
4985,OPRD1,P41143,0.604,0.731,0.0033233,DTO_02300001,G-protein coupled receptor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2019.0,2019.0,ALL
5005,ORM2,P19652,0.722,0.462,2.0003e-06,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2018.0,2018.0,ALL
5034,P4HB,P07237,0.488,0.808,0.99662,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2009.0,2009.0,ALL
5048,PAFAH1B1,P43034,0.504,0.769,0.99995,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2019.0,2019.0,ALL
50615,IL21R,Q9HBE5,0.55,0.731,0.99835,DTO_05007575,Receptor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2018.0,2018.0,ALL
50639,MBL3P,,0.518,0.769,,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2016.0,2016.0,ALL
50807,ASAP1,Q9ULH1,0.556,0.808,1.0,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2018.0,2018.0,ALL
50848,F11R,Q9Y624,0.542,0.731,1.8487e-05,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2008.0,2008.0,ALL
50856,CLEC4A,Q9UMR7,0.792,0.269,4.1872e-05,DTO_05007575,Receptor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2012.0,2012.0,ALL
51008,ASCC1,Q8N9N2,0.495,0.846,2.6051e-14,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,1998.0,1998.0,ALL
5111,PCNA,P12004,0.382,0.846,0.97606,DTO_05007557,Nucleic acid binding,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2008.0,2008.0,ALL
51166,AADAT,Q8N5Z0,0.76,0.269,0.14641,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2019.0,2019.0,ALL
51303,FKBP11,Q9NYL4,0.805,0.231,6.4642e-07,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2018.0,2018.0,ALL
5133,PDCD1,Q15116,0.402,0.846,0.41706,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2005.0,2005.0,ALL
51340,CRNKL1,Q9BZJ0,0.711,0.385,2.7151e-06,DTO_05007557,Nucleic acid binding,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2013.0,2013.0,ALL
51363,CHST15,Q7LFX5,0.647,0.346,3.5249e-05,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2017.0,2017.0,ALL
51444,RNF138,Q8WVD3,0.76,0.192,0.67535,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2009.0,2009.0,ALL
51534,VTA1,Q9NP79,0.641,0.423,0.00039935,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2019.0,2019.0,ALL
51573,GDE1,Q9NZC3,0.481,0.808,6.1163e-06,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2015.0,2015.0,ALL
51592,TRIM33,Q9UPN9,0.626,0.577,1.0,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,0.0,,2019.0,2019.0,ALL
51637,RTRAF,Q9Y224,0.644,0.692,0.20165,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2019.0,2019.0,ALL
51738,GHRL,Q9UBU3,0.517,0.769,1.3921e-11,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2008.0,2008.0,ALL
5196,PF4,P02776,0.522,0.846,0.043062,DTO_05007599,Signaling,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2017.0,2017.0,ALL
5222,PGA5,P0DJD9,0.78,0.308,4.6125e-10,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,1989.0,1989.0,ALL
5284,PIGR,P01833,0.615,0.808,0.81331,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2008.0,2008.0,ALL
5336,PLCG2,P16885,0.588,0.808,0.99562,DTO_05007624,Enzyme,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2018.0,2018.0,ALL
5341,PLEK,P08567,0.588,0.731,0.001067,DTO_05007530,Cellular structure,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,0.0,,2004.0,2004.0,ALL
5371,PML,P29590,0.477,0.846,0.21291,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2018.0,2018.0,ALL
53832,IL20RA,Q9UHF4,0.716,0.346,0.027129,DTO_05007575,Receptor,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2019.0,2019.0,ALL
5411,PNN,Q9H307,0.638,0.577,0.11262,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2017.0,2017.0,ALL
54386,TERF2IP,Q9NYB0,0.548,0.731,2.6683e-05,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2010.0,2010.0,ALL
5443,POMC,P01189,0.356,0.846,0.00011658,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2019.0,2019.0,ALL
5446,PON3,Q15166,0.663,0.692,2.1034e-07,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2007.0,2007.0,ALL
54472,TOLLIP,Q9H0E2,0.65,0.462,0.081141,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2016.0,2016.0,ALL
54474,KRT20,P35900,0.388,0.846,9.0776e-11,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,1999.0,1999.0,ALL
54577,UGT1A7,Q9HAW7,0.55,0.692,8.6636e-14,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2005.0,2005.0,ALL
54790,TET2,Q6N021,0.458,0.808,4.3334e-54,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2019.0,2019.0,ALL
54808,DYM,Q7RTS9,0.563,0.769,3.5939e-13,,,C0010346,Crohn Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0,,2010.0,2010.0,ALL
